Uke,År,Lokalitetsnummer,Lokalitetsnavn,Voksne hunnlus,Lus i bevegelige stadier,Fastsittende lus,Trolig uten fisk,Har telt lakselus,Kommunenummer,Kommune,Fylkesnummer,Fylke,Lat,Lon,Lusegrense uke,Over lusegrense uke,Sjøtemperatur,ProduksjonsområdeId,Produksjonsområde
52,2025,26775,Fjølværet Ø,0.05,0.2,0,Nei,Ja,5014,FRØYA,50,Trøndelag,63.819233,8.636133,0.5,Nei,9.2,6,Nordmøre og Sør-Trøndelag
52,2025,10544,Flakstadvåg,,,,Ja,Nei,5530,SENJA,55,Troms,69.18712,17.015083,0.5,,,10,Andøya til Senja
52,2025,22515,Flakstadvåg Havn,,,,Ja,Nei,5530,SENJA,55,Troms,69.191864,17.03839,0.5,,,10,Andøya til Senja
52,2025,19336,Flatholmen,0.08,0.17,0,Nei,Ja,1106,HAUGESUND,11,Rogaland,59.4293,5.114483,0.5,Nei,9.9,3,Karmøy til Sotra
52,2025,39957,Flatøyan,0.16,0.29,0.01,Nei,Ja,5014,FRØYA,50,Trøndelag,63.873585,8.4714,0.5,Nei,9.6,6,Nordmøre og Sør-Trøndelag
52,2025,36138,Flatøyfjorden,,,,Ja,Nei,5058,ÅFJORD,50,Trøndelag,64.27302,10.246233,0.5,,,6,Nordmøre og Sør-Trøndelag
52,2025,25835,Flatøyflu,0.33,0.74,0,Nei,Ja,4625,AUSTEVOLL,46,Vestland,60.156033,5.2315,0.5,Nei,8.31,3,Karmøy til Sotra
52,2025,30176,Flehammer,,,,Ja,Nei,1848,STEIGEN,18,Nordland,67.7292,15.444317,0.5,,,9,Vestfjorden og Vesterålen
52,2025,29296,Fleina,0.03,0.11,0,Nei,Ja,1838,GILDESKÅL,18,Nordland,67.0951,13.875217,0.5,Nei,7.18,8,Helgeland til Bodø
52,2025,13494,Flerengstrand,,,,Ja,Nei,5060,NÆRØYSUND,50,Trøndelag,64.91637,11.251133,0.5,,,7,Nord-Trøndelag med Bindal
52,2025,12407,Flesa,,,,Ja,Nei,5056,HITRA,50,Trøndelag,63.64485,8.879067,0.5,,,6,Nordmøre og Sør-Trøndelag
52,2025,11355,Flesen,,,,Ja,Nei,5530,SENJA,55,Troms,69.246666,17.025,0.5,,,10,Andøya til Senja
52,2025,25895,Flornes,,,,Ja,Nei,4616,TYSNES,46,Vestland,59.890984,5.665983,0.5,,,3,Karmøy til Sotra
52,2025,29876,Flotaren,,,,Ja,Nei,5049,FLATANGER,50,Trøndelag,64.52398,10.761667,0.5,,,7,Nord-Trøndelag med Bindal
52,2025,11833,Flåtegrunnen,0.02,0.17,0,Nei,Ja,4602,KINN,46,Vestland,61.57565,4.80805,0.5,Nei,8.75,4,Nordhordaland til Stadt
52,2025,35597,Follesøy,0.14,0.53,0,Nei,Ja,5542,SKJERVØY,55,Troms,69.912735,20.59435,0.5,Nei,6.23,11,Kvaløya til Loppa
52,2025,16939,Fornes,,,,Ja,Nei,1851,LØDINGEN,18,Nordland,68.410484,15.435433,0.5,,,9,Vestfjorden og Vesterålen
52,2025,33697,Forrahammaren,0.04,0.04,0,Nei,Ja,5055,HEIM,50,Trøndelag,63.350433,9.23325,0.5,Nei,7.85,6,Nordmøre og Sør-Trøndelag
52,2025,19278,Forsåstorvika,0.23,0.09,0,Nei,Ja,1875,HAMARØY,18,Nordland,68.170715,16.153233,0.5,Nei,6.28,9,Vestfjorden og Vesterålen
52,2025,11893,Fosså,,,,Ja,Nei,1133,HJELMELAND,11,Rogaland,59.268784,6.140833,0.5,,,2,Ryfylke
52,2025,26935,Frovågneset,,,,Ja,Nei,5530,SENJA,55,Troms,69.06865,17.061447,0.5,,,10,Andøya til Senja
52,2025,45239,Frovær,,,,Ja,Nei,5014,FRØYA,50,Trøndelag,64.04855,9.3949,0.5,,,6,Nordmøre og Sør-Trøndelag
52,2025,45196,Frøya,,,,Ja,Nei,1573,SMØLA,15,Møre og Romsdal,64.07315,6.348267,0.5,,,,
52,2025,31437,Fuglåsen,,,,Ja,Nei,1573,SMØLA,15,Møre og Romsdal,63.44715,8.167767,0.5,,,6,Nordmøre og Sør-Trøndelag
52,2025,19115,Fugløya,0.05,0.18,0.41,Nei,Ja,5056,HITRA,50,Trøndelag,63.475918,9.109833,0.5,Nei,8.33,6,Nordmøre og Sør-Trøndelag
52,2025,11736,Fureholmen S,0.2,0.25,0.35,Nei,Ja,4636,SOLUND,46,Vestland,61.056084,4.867017,0.5,Nei,8.87,4,Nordhordaland til Stadt
52,2025,39917,Fureneset,0,0,0,Nei,Ja,4648,BREMANGER,46,Vestland,61.798084,5.125833,0.5,Nei,8.86,4,Nordhordaland til Stadt
52,2025,11814,Furevika,,,,Ja,Nei,4646,FJALER,46,Vestland,61.305668,5.071783,0.5,,,4,Nordhordaland til Stadt
52,2025,13669,Furneset,,,,Ja,Nei,1535,VESTNES,15,Møre og Romsdal,62.6461,7.101183,0.5,,,5,Stadt til Hustadvika
52,2025,13058,Fusavika,0.01,0.37,0.02,Nei,Ja,4624,BJØRNAFJORDEN,46,Vestland,60.207733,5.613583,0.5,Nei,10.87,3,Karmøy til Sotra
52,2025,10747,Futnes,0.06,1.43,0,Nei,Ja,5534,KARLSØY,55,Troms,69.95135,19.587732,0.5,Nei,6.24,11,Kvaløya til Loppa
52,2025,13874,Fyllingsnes S,,,,Ja,Nei,4631,ALVER,46,Vestland,60.5821,5.4001,0.5,,,4,Nordhordaland til Stadt
52,2025,10229,Fætten,,,,Ja,Nei,5055,HEIM,50,Trøndelag,63.146015,8.45695,0.5,,,6,Nordmøre og Sør-Trøndelag
52,2025,11193,Gamskjæran,0.43,1.19,0.52,Nei,Ja,1860,VESTVÅGØY,18,Nordland,68.11055,13.74305,0.5,Nei,6.5,9,Vestfjorden og Vesterålen
52,2025,12078,Gangdal,,,,Ja,Nei,4618,ULLENSVANG,46,Vestland,60.216633,6.157683,0.5,,,3,Karmøy til Sotra
52,2025,11667,Gardskråneset,0.08,1.55,1.4,Nei,Ja,4626,ØYGARDEN,46,Vestland,60.5399,4.904617,0.5,Nei,8.96,4,Nordhordaland til Stadt
52,2025,10317,Garvik,0.14,0.38,0.08,Nei,Ja,4645,ASKVOLL,46,Vestland,61.31663,4.979333,0.5,Nei,12.5,4,Nordhordaland til Stadt
52,2025,38757,Gaukværøy,0.09,0.03,0,Nei,Ja,1867,BØ I NORDLAND,18,Nordland,68.61298,14.34655,0.5,Nei,6.6,9,Vestfjorden og Vesterålen
52,2025,13021,Gaustad,0.08,0.13,0,Nei,Ja,1579,HUSTADVIKA,15,Møre og Romsdal,62.9831,7.328267,0.5,Nei,8.4,6,Nordmøre og Sør-Trøndelag
52,2025,45047,Geilbukta,,,,Ja,Nei,1539,RAUMA,15,Møre og Romsdal,62.716484,7.730117,0.5,,,5,Stadt til Hustadvika
52,2025,32237,Geitelva,,,,Ja,Nei,5614,LOPPA,56,Finnmark,70.283485,21.772333,0.5,,,12,Vest-Finnmark
52,2025,11198,Geiterøya I,,,,Ja,Nei,1860,VESTVÅGØY,18,Nordland,68.090836,13.736967,0.5,,6.6,9,Vestfjorden og Vesterålen
52,2025,31357,Geitryggen,0.06,0.18,0.04,Nei,Ja,5060,NÆRØYSUND,50,Trøndelag,64.75127,11.189217,0.5,Nei,7.27,7,Nord-Trøndelag med Bindal
52,2025,34357,Gisløy Nø,0.2,0.16,0,Nei,Ja,1868,ØKSNES,18,Nordland,68.970535,15.264783,0.5,Nei,7.38,9,Vestfjorden og Vesterålen
52,2025,20897,Gisløy S,,,,Ja,Nei,1868,ØKSNES,18,Nordland,68.94144,15.30745,0.5,,,9,Vestfjorden og Vesterålen
52,2025,11530,Gissøysundet S,,,,Ja,Nei,4613,BØMLO,46,Vestland,59.623585,5.160067,0.5,,,3,Karmøy til Sotra
52,2025,13036,Gjengane,0.02,0.07,0,Nei,Ja,4625,AUSTEVOLL,46,Vestland,60.070934,5.305417,0.5,Nei,8.5,3,Karmøy til Sotra
52,2025,33617,Gjerde,,,,Ja,Nei,1576,AURE,15,Møre og Romsdal,63.29865,8.41765,0.5,,,6,Nordmøre og Sør-Trøndelag
52,2025,25695,Gjerde,0.4,0.74,0.07,Nei,Ja,1516,ULSTEIN,15,Møre og Romsdal,62.259983,5.929183,0.5,Nei,9.4,5,Stadt til Hustadvika
52,2025,10324,Gjerdeviksflua,0.13,0.36,0.28,Nei,Ja,4624,BJØRNAFJORDEN,46,Vestland,60.223267,5.64105,0.5,Nei,9.33,3,Karmøy til Sotra
52,2025,12714,Gjerdinga,0.01,0.02,0,Nei,Ja,5060,NÆRØYSUND,50,Trøndelag,64.94648,11.461967,0.5,Nei,8.24,7,Nord-Trøndelag med Bindal
52,2025,13852,Gjermundnes,0.1,0.35,0.15,Nei,Ja,1535,VESTNES,15,Møre og Romsdal,62.6275,7.192817,0.5,Nei,8.9,5,Stadt til Hustadvika
52,2025,31717,Gjerset V,0,0,0,Nei,Ja,1580,HARAM,15,Møre og Romsdal,62.53023,6.429083,0.5,Nei,8.41,5,Stadt til Hustadvika
52,2025,11365,Gjervika,0.07,0.05,0,Nei,Ja,5530,SENJA,55,Troms,69.0505,16.883734,0.5,Nei,6.5,10,Andøya til Senja
52,2025,24315,Gjæsingen,0.03,0.1,0.04,Nei,Ja,5058,ÅFJORD,50,Trøndelag,64.117615,9.981417,0.5,Nei,7.79,6,Nordmøre og Sør-Trøndelag
52,2025,10754,Glimbukta,0.12,1.79,0,Nei,Ja,5534,KARLSØY,55,Troms,69.833015,19.361467,0.5,Nei,6.23,11,Kvaløya til Loppa
52,2025,40297,Gnarnesvika,,,,Ja,Nei,4602,KINN,46,Vestland,61.506382,5.05,0.5,,,4,Nordhordaland til Stadt
52,2025,10734,Gourtesjouka,0.1,0.13,0,Nei,Ja,5540,GÁIVUOTNA - KÅFJORD - KAIVUONO,55,Troms,69.57835,20.510433,0.5,Nei,6.01,11,Kvaløya til Loppa
52,2025,32037,Grasholman,0.42,1.77,0,Nei,Ja,1834,LURØY,18,Nordland,66.3489,12.777717,0.5,Nei,7.05,8,Helgeland til Bodø
52,2025,11690,Grasholmen,0.04,0.06,0,Nei,Ja,4631,ALVER,46,Vestland,60.595768,5.159717,0.5,Nei,9.44,4,Nordhordaland til Stadt
52,2025,32917,Gregusvika,0.09,0.06,0,Nei,Ja,5514,IBESTAD,55,Troms,68.81815,17.346916,0.5,Nei,6.5,10,Andøya til Senja
52,2025,11559,Grimsholmen,,,,Ja,Nei,4612,SVEIO,46,Vestland,59.65735,5.404167,0.5,,,3,Karmøy til Sotra
52,2025,11771,Grisholmsundet,,,,Ja,Nei,4633,FEDJE,46,Vestland,60.792633,4.6925,0.5,,,4,Nordhordaland til Stadt
52,2025,17177,Grunneneset,0.01,0.47,0.01,Nei,Ja,4648,BREMANGER,46,Vestland,61.89445,5.34815,0.5,Nei,8.58,4,Nordhordaland til Stadt
52,2025,24615,Grunnsøya,0.03,0.31,0,Nei,Ja,4602,KINN,46,Vestland,61.68485,4.915633,0.5,Nei,8.99,4,Nordhordaland til Stadt
52,2025,33597,Grytøyraholmen,0.08,2.26,0.28,Nei,Ja,4646,FJALER,46,Vestland,61.29278,5.014117,0.5,Nei,8.99,4,Nordhordaland til Stadt
52,2025,11907,Gråtnes,0.08,0.16,0.22,Nei,Ja,1108,SANDNES,11,Rogaland,58.87195,6.123217,0.5,Nei,9.8,2,Ryfylke
52,2025,11657,Gråvika,0.2,0.96,1.78,Nei,Ja,4635,GULEN,46,Vestland,60.863083,4.935283,0.5,Nei,10.13,4,Nordhordaland til Stadt
52,2025,45068,Grænholmen,0.33,0.81,0.2,Nei,Ja,1860,VESTVÅGØY,18,Nordland,68.07142,13.469983,0.5,Nei,7,9,Vestfjorden og Vesterålen
52,2025,45099,Grønnstranda,,,,Ja,Nei,1806,NARVIK,18,Nordland,68.24457,16.2742,0.5,,,9,Vestfjorden og Vesterålen
52,2025,45005,Grøtnes N,0,0.09,0.01,Nei,Ja,5603,HAMMERFEST,56,Finnmark,70.580536,23.6761,0.5,Nei,5.96,12,Vest-Finnmark
52,2025,12435,Grøttingsøy,0.21,0.26,0.02,Nei,Ja,5014,FRØYA,50,Trøndelag,63.879467,8.543083,0.5,Nei,9.5,6,Nordmøre og Sør-Trøndelag
52,2025,29096,Grøttøy,0,0,0,Nei,Ja,1866,HADSEL,18,Nordland,68.44393,14.819833,0.5,Nei,6.14,9,Vestfjorden og Vesterålen
52,2025,12265,Gudmundset,0.14,0.17,0.5,Nei,Ja,1508,ÅLESUND,15,Møre og Romsdal,62.45252,6.6021,0.5,Nei,9.3,5,Stadt til Hustadvika
52,2025,14035,Guleskjeret,,,,Ja,Nei,4636,SOLUND,46,Vestland,61.041134,4.79225,0.5,,,4,Nordhordaland til Stadt
52,2025,10318,Gulestø,0,0,0.01,Nei,Ja,4648,BREMANGER,46,Vestland,61.75802,5.069883,0.5,Nei,9.08,4,Nordhordaland til Stadt
52,2025,24735,Gulholmen,,,,Ja,Nei,4624,BJØRNAFJORDEN,46,Vestland,60.126682,5.399417,0.5,,,3,Karmøy til Sotra
52,2025,12789,Gunnarøya,0.05,0.11,0,Nei,Ja,5059,ORKLAND,50,Trøndelag,63.569485,9.467983,0.5,Nei,8.71,6,Nordmøre og Sør-Trøndelag
52,2025,32317,Guriøyna,0.22,0.6,0,Nei,Ja,4645,ASKVOLL,46,Vestland,61.297768,4.660867,0.5,Nei,9.6,4,Nordhordaland til Stadt
52,2025,45264,Guvla,,,,Ja,Nei,5620,NORDKAPP,56,Finnmark,70.93988,25.650368,0.5,,,12,Vest-Finnmark
52,2025,39537,Gyltneset,,,,Ja,Nei,5007,NAMSOS,50,Trøndelag,64.683815,11.36595,0.5,,,7,Nord-Trøndelag med Bindal
52,2025,39597,Gåsflestaren,,,,Ja,Nei,1811,BINDAL,18,Nordland,65.25203,11.5664,0.5,,,7,Nord-Trøndelag med Bindal
52,2025,29697,Hafsmo,,,,Ja,Nei,5059,ORKLAND,50,Trøndelag,63.3667,9.245217,0.5,,,6,Nordmøre og Sør-Trøndelag
52,2025,19995,Hagahammaren,0,0,0,Nei,Ja,1576,AURE,15,Møre og Romsdal,63.137917,8.0306,0.5,Nei,8.47,6,Nordmøre og Sør-Trøndelag
52,2025,16755,Hageberg,,,,Ja,Nei,4615,FITJAR,46,Vestland,59.944218,5.434733,0.5,,,3,Karmøy til Sotra
52,2025,13949,Hagebergan,0.21,0.23,0.23,Nei,Ja,5542,SKJERVØY,55,Troms,69.97763,21.028183,0.5,Nei,6.19,11,Kvaløya til Loppa
52,2025,38777,Hallarvik,0.05,0.31,0.1,Nei,Ja,5056,HITRA,50,Trøndelag,63.647266,8.699267,0.5,Nei,8.7,6,Nordmøre og Sør-Trøndelag
52,2025,13886,Hallarøy V,,,,Ja,Nei,5014,FRØYA,50,Trøndelag,63.99758,9.1299,0.5,,,6,Nordmøre og Sør-Trøndelag
52,2025,36737,Hallsteinhamn I,0.11,2.26,0.21,Nei,Ja,1804,BODØ,18,Nordland,67.44185,14.71595,0.5,Nei,7.2,9,Vestfjorden og Vesterålen
52,2025,36937,Hallvardsøya,,,,Ja,Nei,5530,SENJA,55,Troms,69.15137,16.906532,0.5,,,10,Andøya til Senja
52,2025,11318,Hallvardøy,,,,Ja,Nei,1851,LØDINGEN,18,Nordland,68.37535,15.318733,0.5,,,9,Vestfjorden og Vesterålen
52,2025,18639,Halsavika,0.31,0.39,0.09,Nei,Ja,1146,TYSVÆR,11,Rogaland,59.39232,5.883333,0.5,Nei,9.55,2,Ryfylke
52,2025,12895,Halsbukta,0,0.02,0.24,Nei,Ja,1560,TINGVOLL,15,Møre og Romsdal,63.077866,8.143283,0.5,Nei,8.34,6,Nordmøre og Sør-Trøndelag
52,2025,18717,Hammarvika,0.23,1.25,0.15,Nei,Ja,1838,GILDESKÅL,18,Nordland,67.132286,14.313183,0.5,Nei,7.94,8,Helgeland til Bodø
52,2025,13592,Hammer,0.16,0.15,0,Nei,Ja,1848,STEIGEN,18,Nordland,67.95877,15.171667,0.5,Nei,7.3,9,Vestfjorden og Vesterålen
52,2025,13996,Hamnefjord,0.03,0.06,0.03,Nei,Ja,5603,HAMMERFEST,56,Finnmark,70.56623,23.024616,0.5,Nei,6.67,12,Vest-Finnmark
52,2025,38057,Hamnsundet I,,,,Nei,Nei,1816,VEVELSTAD,18,Nordland,65.68497,12.339483,0.5,,7.41,8,Helgeland til Bodø
52,2025,31577,Haneholmen,,,,Ja,Nei,4650,GLOPPEN,46,Vestland,61.840916,6.099,0.5,,,4,Nordhordaland til Stadt
52,2025,36617,Harbakholmen,0.42,1.23,0.13,Nei,Ja,5060,NÆRØYSUND,50,Trøndelag,64.953316,11.195717,0.5,Nei,7.7,7,Nord-Trøndelag med Bindal
52,2025,38217,Hardbakkeneset,,,,Ja,Nei,4635,GULEN,46,Vestland,61.01673,4.950517,0.5,,,4,Nordhordaland til Stadt
52,2025,11643,Hatlem Ø,,,,Ja,Nei,4637,HYLLESTAD,46,Vestland,61.200916,5.262117,0.5,,,4,Nordhordaland til Stadt
52,2025,11511,Hattasteinen,0.13,0.58,0.25,Nei,Ja,4613,BØMLO,46,Vestland,59.627968,5.252483,0.5,Nei,8.54,3,Karmøy til Sotra
52,2025,26615,Haug,,,,Ja,Nei,5510,KVÆFJORD,55,Troms,68.7656,16.061434,0.5,,,10,Andøya til Senja
52,2025,36178,Haukøya Ø,,,,Ja,Nei,5542,SKJERVØY,55,Troms,70.046135,21.282034,0.5,,,11,Kvaløya til Loppa
52,2025,30257,Hausan,0.12,0.75,1.73,Nei,Ja,5055,HEIM,50,Trøndelag,63.458317,8.955683,0.5,Nei,8.7,6,Nordmøre og Sør-Trøndelag
52,2025,11740,Haverøy,,,,Ja,Nei,4626,ØYGARDEN,46,Vestland,60.404766,4.93995,0.5,,,3,Karmøy til Sotra
52,2025,36778,Havstein Sør,0.03,0.02,0,Nei,Ja,1827,DØNNA,18,Nordland,66.16405,12.400767,0.5,Nei,7.1,8,Helgeland til Bodø
52,2025,30897,Havsundet,0.05,0.15,0,Nei,Ja,5057,ØRLAND,50,Trøndelag,63.79933,9.440483,0.5,Nei,8.36,6,Nordmøre og Sør-Trøndelag
52,2025,45167,Heggeset,0,0,0,Nei,Ja,1554,AVERØY,15,Møre og Romsdal,62.973415,7.645567,0.5,Nei,8.1,6,Nordmøre og Sør-Trøndelag
52,2025,13503,Heggvika,0.08,0.24,0.13,Nei,Ja,5056,HITRA,50,Trøndelag,63.610733,9.0523,0.5,Nei,8.6,6,Nordmøre og Sør-Trøndelag
52,2025,10425,Heggvika,,,,Ja,Nei,1811,BINDAL,18,Nordland,65.12658,12.071983,0.5,,,7,Nord-Trøndelag med Bindal
52,2025,13838,Hegnes,,,,Ja,Nei,4646,FJALER,46,Vestland,61.356335,5.284667,0.5,,,4,Nordhordaland til Stadt
52,2025,13782,Helgeneshamn,0.38,0.56,0,Nei,Ja,1866,HADSEL,18,Nordland,68.491585,15.2339,0.5,Nei,7.04,9,Vestfjorden og Vesterålen
52,2025,11969,Helgøy,,,,Ja,Nei,1103,STAVANGER,11,Rogaland,59.226616,5.853783,0.5,,,2,Ryfylke
52,2025,11783,Hella,0.03,0.04,0,Nei,Ja,4645,ASKVOLL,46,Vestland,61.40663,5.080817,0.5,Nei,8.3,4,Nordhordaland til Stadt
52,2025,11315,Hellarvika,,,,Ja,Nei,1848,STEIGEN,18,Nordland,67.7267,15.3812,0.5,,,9,Vestfjorden og Vesterålen
52,2025,45127,Hellerflesa,0,0,0,Nei,Ja,5060,NÆRØYSUND,50,Trøndelag,65.03512,11.730767,0.5,Nei,8.65,7,Nord-Trøndelag med Bindal
52,2025,14679,Hellfjorden,,,,Ja,Nei,1867,BØ I NORDLAND,18,Nordland,68.668365,14.8005,0.5,,,9,Vestfjorden og Vesterålen
52,2025,12590,Helligholmen,0.08,0.36,0.19,Nei,Ja,5060,NÆRØYSUND,50,Trøndelag,64.83839,10.665517,0.5,Nei,8,7,Nord-Trøndelag med Bindal
52,2025,39997,Helligvær Ø,0.32,0.45,0.16,Nei,Ja,1804,BODØ,18,Nordland,67.42167,14.032183,0.5,Nei,9,9,Vestfjorden og Vesterålen
52,2025,27376,Hendneset,,,,Ja,Nei,1554,AVERØY,15,Møre og Romsdal,63.0573,7.515133,0.5,,,6,Nordmøre og Sør-Trøndelag
52,2025,11920,Herøy,0.36,1.49,0.03,Nei,Ja,1160,VINDAFJORD,11,Rogaland,59.46635,6.0258,0.5,Nei,9.41,2,Ryfylke
52,2025,22596,Hesbygrunnen,0.1,0.47,0,Nei,Ja,1103,STAVANGER,11,Rogaland,59.1944,5.801317,0.5,Nei,9.66,2,Ryfylke
52,2025,18015,Hestabyneset,0,0.02,0,Nei,Ja,4616,TYSNES,46,Vestland,59.953632,5.4514,0.5,Nei,8.71,3,Karmøy til Sotra
52,2025,13119,Hesten,,,,Ja,Nei,5601,ALTA,56,Finnmark,70.23807,23.40735,0.5,,,12,Vest-Finnmark
52,2025,21235,Hesteneset,,,,Ja,Nei,4602,KINN,46,Vestland,61.60227,5.034633,0.5,,,4,Nordhordaland til Stadt
52,2025,13006,Hestholmen N,,,,Ja,Nei,1838,GILDESKÅL,18,Nordland,67.14678,14.016533,0.5,,,8,Helgeland til Bodø
52,2025,14136,Hestholmen Ø,,,,Ja,Nei,1144,KVITSØY,11,Rogaland,59.058,5.445867,0.5,,,2,Ryfylke
52,2025,45080,Hestvik,0.08,0.33,0,Nei,Ja,1836,RØDØY,18,Nordland,66.581764,13.206917,0.5,Nei,6.97,8,Helgeland til Bodø
52,2025,26815,Hestøy,,,,Ja,Nei,1818,HERØY I NORDLAND,18,Nordland,66.00063,12.266567,0.5,,,8,Helgeland til Bodø
52,2025,26955,Hettaneset,0.1,0.1,0.05,Nei,Ja,1160,VINDAFJORD,11,Rogaland,59.4592,5.852867,0.5,Nei,9.66,2,Ryfylke
52,2025,33797,Hidlekjerringa,0.2,0.24,0.06,Nei,Ja,1130,STRAND,11,Rogaland,59.0676,5.839367,0.5,Nei,9.81,2,Ryfylke
52,2025,31177,Hilderkleiva,0,0.01,0.13,Nei,Ja,5510,KVÆFJORD,55,Troms,68.77959,16.0974,0.5,Nei,7.1,10,Andøya til Senja
52,2025,10300,Hillersvik,0,0.51,0.19,Nei,Ja,4612,SVEIO,46,Vestland,59.6084,5.311917,0.5,Nei,9.43,3,Karmøy til Sotra
52,2025,10410,Hindholmen,0.32,2.02,3.7,Nei,Ja,5060,NÆRØYSUND,50,Trøndelag,64.77393,11.44087,0.5,Nei,7.79,7,Nord-Trøndelag med Bindal
52,2025,45244,Hingsskjæret,,,,Ja,Nei,5014,FRØYA,50,Trøndelag,63.82505,8.528333,0.5,,,6,Nordmøre og Sør-Trøndelag
52,2025,12036,Hisdalen,0.07,1.43,0.4,Nei,Ja,4617,KVINNHERAD,46,Vestland,60.126118,5.9305,0.5,Nei,8.81,3,Karmøy til Sotra
52,2025,10291,Hiskholmen,,,,Ja,Nei,4613,BØMLO,46,Vestland,59.72415,5.1462,0.5,,,3,Karmøy til Sotra
52,2025,13643,Hjartholm,0.4,0.97,0.13,Nei,Ja,4635,GULEN,46,Vestland,61.03512,5.33105,0.5,Nei,8.55,4,Nordhordaland til Stadt
52,2025,32417,Hjartholmosen,0.4,1.45,0.4,Nei,Ja,4625,AUSTEVOLL,46,Vestland,60.00458,5.2287,0.5,Nei,9.6,3,Karmøy til Sotra
52,2025,15655,Hjartøy N,,,,Ja,Nei,1828,NESNA,18,Nordland,66.23579,12.709967,0.5,,,8,Helgeland til Bodø
52,2025,13931,Hjartøy Ø,,,,Ja,Nei,1848,STEIGEN,18,Nordland,67.65652,15.121867,0.5,,,9,Vestfjorden og Vesterålen
52,2025,10808,Hjellberget,0.04,0.16,0,Nei,Ja,5546,KVÆNANGEN,55,Troms,69.91225,21.598766,0.5,Nei,6.23,11,Kvaløya til Loppa
52,2025,12483,Hjortholman,0.12,0.47,0.03,Nei,Ja,1573,SMØLA,15,Møre og Romsdal,63.458965,7.852167,0.5,Nei,9.29,6,Nordmøre og Sør-Trøndelag
52,2025,35197,Hjortøya,0.36,2.66,0.03,Nei,Ja,5060,NÆRØYSUND,50,Trøndelag,64.9848,11.135467,0.5,Nei,7.09,7,Nord-Trøndelag med Bindal
52,2025,33957,Hofsøya,,,,Ja,Nei,5014,FRØYA,50,Trøndelag,63.7224,8.9145,0.5,,,6,Nordmøre og Sør-Trøndelag
52,2025,12871,Hogsnes,,,,Ja,Nei,1554,AVERØY,15,Møre og Romsdal,63.093033,7.675883,0.5,,,6,Nordmøre og Sør-Trøndelag
52,2025,30377,Hogsneset N,,,,Ja,Nei,1554,AVERØY,15,Møre og Romsdal,63.099934,7.670267,0.5,,,6,Nordmøre og Sør-Trøndelag
52,2025,45252,Hoholmen,,,,Ja,Nei,1866,HADSEL,18,Nordland,68.482086,15.030333,0.5,,,9,Vestfjorden og Vesterålen
52,2025,45010,Holand,,,,Ja,Nei,1870,SORTLAND,18,Nordland,68.63108,15.269267,0.5,,,9,Vestfjorden og Vesterålen
52,2025,17176,Holandselv,0.03,0.12,0.14,Nei,Ja,5510,KVÆFJORD,55,Troms,68.699,15.979433,0.5,Nei,7.36,10,Andøya til Senja
52,2025,11571,Holevik,0.28,0.32,0.17,Nei,Ja,4613,BØMLO,46,Vestland,59.776566,5.32265,0.5,Nei,8.83,3,Karmøy til Sotra
52,2025,45201,Holmen,,,,Ja,Nei,1870,SORTLAND,18,Nordland,68.729515,15.514967,0.5,,,9,Vestfjorden og Vesterålen
52,2025,45155,Holmskallen,,,,Ja,Nei,1508,ÅLESUND,15,Møre og Romsdal,62.854534,6.645283,0.5,,,5,Stadt til Hustadvika
52,2025,12035,Hondskår,0,1.21,0.07,Nei,Ja,4617,KVINNHERAD,46,Vestland,60.109,5.9405,0.5,Nei,6.48,3,Karmøy til Sotra
52,2025,12897,Honnhammarvika,,,,Ja,Nei,1560,TINGVOLL,15,Møre og Romsdal,62.8632,8.1563,0.5,,,6,Nordmøre og Sør-Trøndelag
52,2025,32757,Horgefjorden,,,,Ja,Nei,4625,AUSTEVOLL,46,Vestland,60.100834,5.117067,0.5,,,3,Karmøy til Sotra
52,2025,10518,Horsvågen,0,0.08,0.03,Nei,Ja,1875,HAMARØY,18,Nordland,68.0213,15.29955,0.5,Nei,6.5,9,Vestfjorden og Vesterålen
52,2025,33218,Hosenøyan,0.04,0.07,0.3,Nei,Ja,5058,ÅFJORD,50,Trøndelag,64.08518,9.884683,0.5,Nei,7.94,6,Nordmøre og Sør-Trøndelag
52,2025,39437,Hovden,0.25,0.28,0.05,Nei,Ja,4602,KINN,46,Vestland,61.707684,4.911383,0.5,Nei,8.73,4,Nordhordaland til Stadt
52,2025,13337,Hovdenakken,,,,Ja,Nei,5624,LEBESBY,56,Finnmark,70.81805,27.49395,0.5,,,12,Vest-Finnmark
52,2025,21516,Hulløyhamn Ø,,,,Ja,Nei,1875,HAMARØY,18,Nordland,68.05714,16.204468,0.5,,,9,Vestfjorden og Vesterålen
52,2025,25235,Humulen,0,0.03,0.15,Nei,Ja,5060,NÆRØYSUND,50,Trøndelag,64.94605,11.372467,0.5,Nei,7.88,7,Nord-Trøndelag med Bindal
52,2025,45038,Hundaneset,,,,Ja,Nei,1133,HJELMELAND,11,Rogaland,59.308735,6.165483,0.5,,,2,Ryfylke
52,2025,32777,Hundbergan,0.13,0.72,0.08,Nei,Ja,5530,SENJA,55,Troms,69.5569,17.610233,0.5,Nei,7.04,10,Andøya til Senja
52,2025,10796,Hundbergan,0.05,0.03,0.04,Nei,Ja,5614,LOPPA,56,Finnmark,70.19945,21.811016,0.5,Nei,5.81,12,Vest-Finnmark
